pS	pS	0.000000
pS	pP	0.005450
pS	gS	0.000000
pS	gP	0.056064
pS	pC	0.023086
pS	gF	0.774247
pS	gE	0.027397
pS	pF	0.013065
pS	pE	0.010493
pS	gC	0.139521
pP	pS	0.005965
pP	pP	0.000000
pP	gS	0.222363
pP	gP	0.000000
pP	pC	0.014475
pP	gF	0.036441
pP	gE	0.180883
pP	pF	0.009009
pP	pE	0.007191
pP	gC	0.064825
gS	pS	0.730245
gS	pP	0.051074
gS	gS	0.000000
gS	gP	0.004273
gS	pC	0.000079
gS	gF	0.013710
gS	gE	0.011138
gS	pF	0.067313
gS	pE	0.003037
gS	gC	0.023721
gP	pS	0.042224
gP	pP	0.894720
gP	gS	0.006462
gP	gP	0.000000
gP	pC	0.056898
gP	gF	0.010991
gP	gE	0.006511
gP	pF	0.007147
gP	pE	0.295449
gP	gC	0.014109
pC	pS	0.012959
pC	pP	0.007484
pC	gS	0.262602
pC	gP	0.192182
pC	pC	0.000000
pC	gF	0.048844
pC	gE	0.152875
pC	pF	0.003250
pC	pE	0.002956
pC	gC	0.000000
gF	pS	0.000000
gF	pP	0.052413
gF	gS	0.009634
gF	gP	0.009937
gF	pC	0.143722
gF	gF	0.000000
gF	gE	0.008938
gF	pF	0.814958
gF	pE	0.024567
gF	gC	0.010430
gE	pS	0.077749
gE	pP	0.344162
gE	gS	0.007149
gE	gP	0.000345
gE	pC	0.157609
gE	gF	0.005936
gE	gE	0.000000
gE	pF	0.014153
gE	pE	0.600536
gE	gC	0.001385
pF	pS	0.009543
pF	pP	0.010279
pF	gS	0.022229
pF	gP	0.769924
pF	pC	0.012710
pF	gF	0.000000
pF	gE	0.338179
pF	pF	0.000000
pF	pE	0.007756
pF	gC	0.075430
pE	pS	0.009419
pE	pP	0.007460
pE	gS	0.588402
pE	gP	0.019676
pE	pC	0.005749
pE	gF	0.070500
pE	gE	0.000000
pE	pF	0.005727
pE	pE	0.000000
pE	gC	0.013171
gC	pS	0.051929
gC	pP	0.148183
gC	gS	0.009121
gC	gP	0.000910
gC	pC	0.329498
gC	gF	0.001059
gC	gE	0.000720
gC	pF	0.168593
gC	pE	0.228327
gC	gC	0.000000
